# mesh name: boxMesh_1
# primitive scorer name: nOfStepGamma
# iX, iY, iZ, total(value) , total(val^2), entry
44,11,8,0,0,0
44,11,9,0,0,0
44,11,10,0,0,0
44,11,11,0,0,0
44,11,12,0,0,0
44,11,13,0,0,0
44,11,14,0,0,0
44,11,15,0,0,0
44,11,16,0,0,0
44,11,17,0,0,0
44,11,18,0,0,0
44,11,19,0,0,0
45,0,0,0,0,0
45,0,1,0,0,0
45,0,2,0,0,0
45,0,3,0,0,0
45,0,4,0,0,0
45,0,5,0,0,0
45,0,6,0,0,0
45,0,7,0,0,0
45,0,8,0,0,0
45,0,9,0,0,0
45,0,10,0,0,0
45,0,11,0,0,0
45,0,12,0,0,0
45,0,13,0,0,0
45,0,14,0,0,0
45,0,15,0,0,0
45,0,16,0,0,0
45,0,17,0,0,0
45,0,18,0,0,0
45,0,19,0,0,0
45,1,0,0,0,0
45,1,1,0,0,0
45,1,2,0,0,0
45,1,3,0,0,0
45,1,4,0,0,0
45,1,5,0,0,0
45,1,6,0,0,0
45,1,7,0,0,0
45,1,8,0,0,0
45,1,9,0,0,0
45,1,10,0,0,0
45,1,11,0,0,0
45,1,12,0,0,0
45,1,13,0,0,0
45,1,14,0,0,0
45,1,15,0,0,0
45,1,16,0,0,0
45,1,17,0,0,0
45,1,18,0,0,0
45,1,19,0,0,0
45,2,0,0,0,0
45,2,1,0,0,0
45,2,2,0,0,0
45,2,3,0,0,0
45,2,4,0,0,0
45,2,5,0,0,0
45,2,6,0,0,0
45,2,7,0,0,0
45,2,8,0,0,0
45,2,9,0,0,0
45,2,10,0,0,0
45,2,11,0,0,0
45,2,12,0,0,0
45,2,13,0,0,0
45,2,14,0,0,0
45,2,15,0,0,0
45,2,16,0,0,0
45,2,17,0,0,0
45,2,18,0,0,0
45,2,19,0,0,0
45,3,0,0,0,0
45,3,1,0,0,0
45,3,2,0,0,0
45,3,3,0,0,0
45,3,4,0,0,0
45,3,5,0,0,0
45,3,6,0,0,0
45,3,7,0,0,0
45,3,8,0,0,0
45,3,9,0,0,0
45,3,10,0,0,0
45,3,11,0,0,0
45,3,12,0,0,0
45,3,13,0,0,0
45,3,14,0,0,0
45,3,15,0,0,0
45,3,16,0,0,0
45,3,17,0,0,0
45,3,18,0,0,0
45,3,19,0,0,0
45,4,0,0,0,0
45,4,1,0,0,0
45,4,2,0,0,0
45,4,3,0,0,0
45,4,4,0,0,0
45,4,5,0,0,0
45,4,6,0,0,0
45,4,7,0,0,0
45,4,8,0,0,0
45,4,9,0,0,0
45,4,10,0,0,0
45,4,11,0,0,0
45,4,12,0,0,0
45,4,13,0,0,0
45,4,14,0,0,0
45,4,15,0,0,0
45,4,16,0,0,0
45,4,17,0,0,0
45,4,18,0,0,0
45,4,19,0,0,0
45,5,0,0,0,0
45,5,1,0,0,0
45,5,2,0,0,0
45,5,3,0,0,0
45,5,4,0,0,0
45,5,5,0,0,0
45,5,6,0,0,0
45,5,7,0,0,0
45,5,8,0,0,0
45,5,9,0,0,0
45,5,10,0,0,0
45,5,11,0,0,0
45,5,12,0,0,0
45,5,13,0,0,0
45,5,14,0,0,0
45,5,15,0,0,0
45,5,16,0,0,0
45,5,17,0,0,0
45,5,18,0,0,0
45,5,19,0,0,0
45,6,0,0,0,0
45,6,1,0,0,0
45,6,2,0,0,0
45,6,3,0,0,0
45,6,4,0,0,0
45,6,5,0,0,0
45,6,6,0,0,0
45,6,7,0,0,0
45,6,8,0,0,0
45,6,9,0,0,0
45,6,10,0,0,0
45,6,11,0,0,0
45,6,12,0,0,0
45,6,13,0,0,0
45,6,14,0,0,0
45,6,15,0,0,0
45,6,16,0,0,0
45,6,17,0,0,0
45,6,18,0,0,0
45,6,19,0,0,0
45,7,0,0,0,0
45,7,1,0,0,0
45,7,2,0,0,0
45,7,3,0,0,0
45,7,4,0,0,0
45,7,5,0,0,0
45,7,6,0,0,0
45,7,7,0,0,0
45,7,8,0,0,0
45,7,9,0,0,0
45,7,10,0,0,0
45,7,11,0,0,0
45,7,12,0,0,0
45,7,13,0,0,0
45,7,14,0,0,0
45,7,15,0,0,0
45,7,16,0,0,0
45,7,17,0,0,0
45,7,18,0,0,0
45,7,19,0,0,0
45,8,0,0,0,0
45,8,1,0,0,0
45,8,2,0,0,0
45,8,3,0,0,0
45,8,4,0,0,0
45,8,5,0,0,0
45,8,6,0,0,0
45,8,7,0,0,0
45,8,8,0,0,0
45,8,9,0,0,0
45,8,10,0,0,0
45,8,11,0,0,0
45,8,12,0,0,0
45,8,13,0,0,0
45,8,14,0,0,0
45,8,15,0,0,0
45,8,16,0,0,0
45,8,17,0,0,0
45,8,18,0,0,0
45,8,19,0,0,0
45,9,0,0,0,0
45,9,1,0,0,0
45,9,2,0,0,0
45,9,3,0,0,0
45,9,4,0,0,0
45,9,5,0,0,0
45,9,6,0,0,0
45,9,7,0,0,0
45,9,8,0,0,0
45,9,9,0,0,0
45,9,10,0,0,0
45,9,11,0,0,0
45,9,12,0,0,0
45,9,13,0,0,0
45,9,14,0,0,0
45,9,15,0,0,0
45,9,16,0,0,0
45,9,17,0,0,0
45,9,18,0,0,0
45,9,19,0,0,0
45,10,0,0,0,0
45,10,1,0,0,0
45,10,2,0,0,0
45,10,3,0,0,0
45,10,4,0,0,0
45,10,5,0,0,0
45,10,6,0,0,0
45,10,7,0,0,0
45,10,8,0,0,0
45,10,9,0,0,0
45,10,10,0,0,0
45,10,11,0,0,0
45,10,12,0,0,0
45,10,13,0,0,0
45,10,14,0,0,0
45,10,15,0,0,0
45,10,16,0,0,0
45,10,17,0,0,0
45,10,18,0,0,0
45,10,19,0,0,0
45,11,0,0,0,0
45,11,1,0,0,0
45,11,2,0,0,0
45,11,3,0,0,0
45,11,4,0,0,0
45,11,5,0,0,0
45,11,6,0,0,0
45,11,7,0,0,0
45,11,8,0,0,0
45,11,9,0,0,0
45,11,10,0,0,0
45,11,11,0,0,0
45,11,12,0,0,0
45,11,13,1,1,1
45,11,14,0,0,0
45,11,15,0,0,0
45,11,16,0,0,0
45,11,17,0,0,0
45,11,18,0,0,0
45,11,19,0,0,0
46,0,0,0,0,0
46,0,1,0,0,0
46,0,2,0,0,0
46,0,3,0,0,0
46,0,4,0,0,0
46,0,5,0,0,0
46,0,6,0,0,0
46,0,7,0,0,0
46,0,8,0,0,0
46,0,9,0,0,0
46,0,10,0,0,0
46,0,11,0,0,0
46,0,12,0,0,0
46,0,13,0,0,0
46,0,14,0,0,0
46,0,15,0,0,0
46,0,16,0,0,0
46,0,17,0,0,0
46,0,18,0,0,0
46,0,19,0,0,0
46,1,0,0,0,0
46,1,1,0,0,0
46,1,2,0,0,0
46,1,3,0,0,0
46,1,4,0,0,0
46,1,5,0,0,0
46,1,6,0,0,0
46,1,7,0,0,0
46,1,8,0,0,0
46,1,9,0,0,0
46,1,10,0,0,0
46,1,11,0,0,0
46,1,12,0,0,0
46,1,13,0,0,0
46,1,14,0,0,0
46,1,15,0,0,0
46,1,16,0,0,0
46,1,17,0,0,0
46,1,18,0,0,0
46,1,19,0,0,0
46,2,0,0,0,0
46,2,1,0,0,0
46,2,2,0,0,0
46,2,3,0,0,0
46,2,4,0,0,0
46,2,5,0,0,0
46,2,6,0,0,0
46,2,7,0,0,0
46,2,8,0,0,0
46,2,9,0,0,0
46,2,10,0,0,0
46,2,11,0,0,0
46,2,12,0,0,0
46,2,13,0,0,0
46,2,14,0,0,0
46,2,15,0,0,0
46,2,16,0,0,0
46,2,17,0,0,0
46,2,18,0,0,0
46,2,19,0,0,0
46,3,0,0,0,0
46,3,1,0,0,0
46,3,2,0,0,0
46,3,3,0,0,0
46,3,4,0,0,0
46,3,5,0,0,0
46,3,6,0,0,0
46,3,7,0,0,0
46,3,8,0,0,0
46,3,9,0,0,0
46,3,10,0,0,0
46,3,11,0,0,0
46,3,12,0,0,0
46,3,13,0,0,0
46,3,14,0,0,0
46,3,15,0,0,0
46,3,16,0,0,0
46,3,17,0,0,0
46,3,18,0,0,0
46,3,19,0,0,0
46,4,0,0,0,0
46,4,1,0,0,0
46,4,2,0,0,0
46,4,3,0,0,0
46,4,4,0,0,0
46,4,5,0,0,0
46,4,6,0,0,0
46,4,7,0,0,0
46,4,8,0,0,0
46,4,9,0,0,0
46,4,10,0,0,0
46,4,11,0,0,0
46,4,12,0,0,0
46,4,13,0,0,0
46,4,14,0,0,0
46,4,15,0,0,0
46,4,16,0,0,0
46,4,17,0,0,0
46,4,18,0,0,0
46,4,19,0,0,0
46,5,0,0,0,0
46,5,1,0,0,0
46,5,2,0,0,0
46,5,3,0,0,0
46,5,4,0,0,0
46,5,5,0,0,0
46,5,6,0,0,0
46,5,7,0,0,0
46,5,8,0,0,0
46,5,9,0,0,0
46,5,10,0,0,0
46,5,11,0,0,0
46,5,12,0,0,0
46,5,13,0,0,0
46,5,14,0,0,0
46,5,15,0,0,0
46,5,16,0,0,0
46,5,17,0,0,0
46,5,18,0,0,0
46,5,19,0,0,0
46,6,0,1,1,1
46,6,1,0,0,0
46,6,2,0,0,0
46,6,3,0,0,0
46,6,4,0,0,0
46,6,5,0,0,0
46,6,6,0,0,0
46,6,7,0,0,0
46,6,8,0,0,0
46,6,9,0,0,0
46,6,10,0,0,0
46,6,11,0,0,0
46,6,12,0,0,0
46,6,13,0,0,0
46,6,14,0,0,0
46,6,15,0,0,0
46,6,16,0,0,0
46,6,17,0,0,0
46,6,18,0,0,0
46,6,19,0,0,0
46,7,0,0,0,0
46,7,1,0,0,0
46,7,2,0,0,0
46,7,3,0,0,0
46,7,4,0,0,0
46,7,5,0,0,0
46,7,6,0,0,0
46,7,7,0,0,0
46,7,8,0,0,0
46,7,9,0,0,0
46,7,10,0,0,0
46,7,11,0,0,0
46,7,12,0,0,0
46,7,13,0,0,0
46,7,14,0,0,0
46,7,15,0,0,0
46,7,16,0,0,0
46,7,17,0,0,0
46,7,18,0,0,0
46,7,19,0,0,0
46,8,0,0,0,0
46,8,1,0,0,0
46,8,2,0,0,0
46,8,3,0,0,0
46,8,4,0,0,0
46,8,5,0,0,0
46,8,6,0,0,0
46,8,7,0,0,0
46,8,8,0,0,0
46,8,9,0,0,0
46,8,10,0,0,0
46,8,11,0,0,0
46,8,12,0,0,0
46,8,13,0,0,0
46,8,14,0,0,0
46,8,15,0,0,0
46,8,16,0,0,0
46,8,17,0,0,0
46,8,18,0,0,0
46,8,19,0,0,0
46,9,0,0,0,0
46,9,1,0,0,0
46,9,2,0,0,0
46,9,3,0,0,0
46,9,4,0,0,0
46,9,5,0,0,0
46,9,6,0,0,0
46,9,7,0,0,0
46,9,8,0,0,0
46,9,9,0,0,0
46,9,10,0,0,0
46,9,11,0,0,0
46,9,12,0,0,0
46,9,13,0,0,0
46,9,14,0,0,0
46,9,15,0,0,0
46,9,16,0,0,0
46,9,17,0,0,0
46,9,18,0,0,0
46,9,19,0,0,0
46,10,0,0,0,0
46,10,1,0,0,0
46,10,2,0,0,0
46,10,3,0,0,0
46,10,4,0,0,0
46,10,5,0,0,0
46,10,6,0,0,0
46,10,7,0,0,0
46,10,8,0,0,0
46,10,9,0,0,0
46,10,10,0,0,0
46,10,11,0,0,0
46,10,12,0,0,0
46,10,13,0,0,0
46,10,14,0,0,0
46,10,15,0,0,0
46,10,16,0,0,0
46,10,17,0,0,0
46,10,18,0,0,0
46,10,19,0,0,0
46,11,0,0,0,0
46,11,1,0,0,0
46,11,2,0,0,0
46,11,3,0,0,0
46,11,4,0,0,0
46,11,5,0,0,0
46,11,6,0,0,0
46,11,7,0,0,0
46,11,8,0,0,0
46,11,9,0,0,0
46,11,10,0,0,0
46,11,11,0,0,0
46,11,12,0,0,0
46,11,13,0,0,0
46,11,14,0,0,0
46,11,15,0,0,0
46,11,16,0,0,0
46,11,17,0,0,0
46,11,18,0,0,0
46,11,19,0,0,0
47,0,0,0,0,0
47,0,1,0,0,0
47,0,2,0,0,0
47,0,3,0,0,0
47,0,4,0,0,0
47,0,5,0,0,0
47,0,6,0,0,0
47,0,7,0,0,0
47,0,8,0,0,0
47,0,9,0,0,0
47,0,10,0,0,0
47,0,11,0,0,0
47,0,12,0,0,0
47,0,13,0,0,0
47,0,14,0,0,0
47,0,15,0,0,0
47,0,16,0,0,0
47,0,17,0,0,0
47,0,18,0,0,0
47,0,19,0,0,0
47,1,0,0,0,0
47,1,1,0,0,0
47,1,2,0,0,0
47,1,3,0,0,0
47,1,4,0,0,0
47,1,5,0,0,0
47,1,6,0,0,0
47,1,7,0,0,0
47,1,8,0,0,0
47,1,9,0,0,0
47,1,10,0,0,0
47,1,11,0,0,0
47,1,12,0,0,0
47,1,13,0,0,0
47,1,14,0,0,0
47,1,15,0,0,0
47,1,16,0,0,0
47,1,17,0,0,0
47,1,18,0,0,0
47,1,19,0,0,0
47,2,0,0,0,0
47,2,1,0,0,0
47,2,2,0,0,0
47,2,3,0,0,0
47,2,4,0,0,0
47,2,5,0,0,0
47,2,6,0,0,0
47,2,7,0,0,0
47,2,8,0,0,0
47,2,9,0,0,0
47,2,10,0,0,0
47,2,11,0,0,0
47,2,12,0,0,0
47,2,13,0,0,0
47,2,14,0,0,0
47,2,15,0,0,0
47,2,16,0,0,0
47,2,17,0,0,0
47,2,18,0,0,0
47,2,19,0,0,0
47,3,0,0,0,0
47,3,1,0,0,0
47,3,2,0,0,0
47,3,3,0,0,0
47,3,4,0,0,0
47,3,5,0,0,0
47,3,6,0,0,0
47,3,7,0,0,0
47,3,8,0,0,0
47,3,9,0,0,0
47,3,10,0,0,0
47,3,11,0,0,0
47,3,12,0,0,0
47,3,13,0,0,0
47,3,14,0,0,0
47,3,15,0,0,0
47,3,16,0,0,0
47,3,17,0,0,0
47,3,18,0,0,0
47,3,19,0,0,0
47,4,0,0,0,0
47,4,1,0,0,0
47,4,2,0,0,0
47,4,3,0,0,0
47,4,4,0,0,0
47,4,5,0,0,0
47,4,6,0,0,0
47,4,7,0,0,0
47,4,8,0,0,0
47,4,9,0,0,0
47,4,10,0,0,0
47,4,11,0,0,0
47,4,12,0,0,0
47,4,13,0,0,0
47,4,14,0,0,0
47,4,15,0,0,0
47,4,16,0,0,0
47,4,17,0,0,0
47,4,18,0,0,0
47,4,19,0,0,0
47,5,0,0,0,0
47,5,1,0,0,0
47,5,2,0,0,0
47,5,3,0,0,0
47,5,4,0,0,0
47,5,5,0,0,0
47,5,6,0,0,0
47,5,7,0,0,0
47,5,8,0,0,0
47,5,9,0,0,0
47,5,10,0,0,0
47,5,11,0,0,0
47,5,12,0,0,0
47,5,13,0,0,0
47,5,14,0,0,0
47,5,15,0,0,0
47,5,16,0,0,0
47,5,17,0,0,0
47,5,18,0,0,0
47,5,19,0,0,0
47,6,0,0,0,0
47,6,1,0,0,0
47,6,2,0,0,0
47,6,3,0,0,0
47,6,4,0,0,0
47,6,5,0,0,0
47,6,6,0,0,0
47,6,7,0,0,0
47,6,8,0,0,0
47,6,9,0,0,0
47,6,10,0,0,0
47,6,11,0,0,0
47,6,12,0,0,0
47,6,13,0,0,0
47,6,14,0,0,0
47,6,15,0,0,0
47,6,16,0,0,0
47,6,17,0,0,0
47,6,18,0,0,0
47,6,19,0,0,0
47,7,0,0,0,0
47,7,1,0,0,0
47,7,2,0,0,0
47,7,3,0,0,0
47,7,4,0,0,0
47,7,5,0,0,0
47,7,6,0,0,0
47,7,7,0,0,0
47,7,8,0,0,0
47,7,9,0,0,0
47,7,10,0,0,0
47,7,11,0,0,0
47,7,12,0,0,0
47,7,13,0,0,0
47,7,14,0,0,0
47,7,15,0,0,0
47,7,16,0,0,0
47,7,17,0,0,0
47,7,18,0,0,0
47,7,19,0,0,0
47,8,0,0,0,0
47,8,1,0,0,0
47,8,2,0,0,0
47,8,3,0,0,0
47,8,4,0,0,0
47,8,5,0,0,0
47,8,6,0,0,0
47,8,7,0,0,0
47,8,8,0,0,0
47,8,9,0,0,0
47,8,10,0,0,0
47,8,11,0,0,0
47,8,12,0,0,0
47,8,13,0,0,0
47,8,14,0,0,0
47,8,15,0,0,0
47,8,16,0,0,0
47,8,17,0,0,0
47,8,18,0,0,0
47,8,19,0,0,0
47,9,0,0,0,0
47,9,1,0,0,0
47,9,2,0,0,0
47,9,3,0,0,0
47,9,4,0,0,0
47,9,5,0,0,0
47,9,6,0,0,0
47,9,7,0,0,0
47,9,8,0,0,0
47,9,9,0,0,0
47,9,10,0,0,0
47,9,11,0,0,0
47,9,12,0,0,0
47,9,13,0,0,0
47,9,14,0,0,0
47,9,15,0,0,0
47,9,16,0,0,0
47,9,17,0,0,0
47,9,18,0,0,0
47,9,19,0,0,0
47,10,0,0,0,0
47,10,1,0,0,0
47,10,2,0,0,0
47,10,3,0,0,0
47,10,4,0,0,0
47,10,5,0,0,0
47,10,6,0,0,0
47,10,7,0,0,0
47,10,8,0,0,0
47,10,9,0,0,0
47,10,10,0,0,0
47,10,11,0,0,0
47,10,12,0,0,0
47,10,13,0,0,0
47,10,14,0,0,0
47,10,15,0,0,0
47,10,16,0,0,0
47,10,17,0,0,0
47,10,18,0,0,0
47,10,19,0,0,0
47,11,0,0,0,0
47,11,1,0,0,0
47,11,2,0,0,0
47,11,3,0,0,0
47,11,4,0,0,0
47,11,5,0,0,0
47,11,6,0,0,0
47,11,7,0,0,0
47,11,8,0,0,0
47,11,9,0,0,0
47,11,10,0,0,0
47,11,11,0,0,0
47,11,12,0,0,0
47,11,13,0,0,0
47,11,14,0,0,0
47,11,15,0,0,0
47,11,16,0,0,0
47,11,17,0,0,0
47,11,18,0,0,0
47,11,19,0,0,0
48,0,0,0,0,0
48,0,1,0,0,0
48,0,2,0,0,0
48,0,3,0,0,0
48,0,4,0,0,0
48,0,5,0,0,0
48,0,6,0,0,0
48,0,7,0,0,0
48,0,8,0,0,0
48,0,9,0,0,0
48,0,10,0,0,0
48,0,11,0,0,0
48,0,12,0,0,0
48,0,13,0,0,0
48,0,14,0,0,0
48,0,15,0,0,0
48,0,16,0,0,0
48,0,17,0,0,0
48,0,18,0,0,0
48,0,19,0,0,0
48,1,0,0,0,0
48,1,1,0,0,0
48,1,2,0,0,0
48,1,3,0,0,0
48,1,4,0,0,0
48,1,5,0,0,0
48,1,6,0,0,0
48,1,7,0,0,0
48,1,8,0,0,0
48,1,9,0,0,0
48,1,10,0,0,0
48,1,11,0,0,0
48,1,12,0,0,0
48,1,13,0,0,0
48,1,14,0,0,0
48,1,15,0,0,0
48,1,16,0,0,0
48,1,17,0,0,0
48,1,18,0,0,0
48,1,19,0,0,0
48,2,0,0,0,0
48,2,1,0,0,0
48,2,2,0,0,0
48,2,3,0,0,0
48,2,4,0,0,0
48,2,5,0,0,0
48,2,6,0,0,0
48,2,7,0,0,0
48,2,8,0,0,0
48,2,9,0,0,0
48,2,10,0,0,0
48,2,11,0,0,0
48,2,12,0,0,0
48,2,13,0,0,0
48,2,14,0,0,0
48,2,15,0,0,0
48,2,16,0,0,0
48,2,17,0,0,0
48,2,18,0,0,0
48,2,19,0,0,0
48,3,0,0,0,0
48,3,1,0,0,0
48,3,2,0,0,0
48,3,3,0,0,0
48,3,4,0,0,0
48,3,5,0,0,0
48,3,6,0,0,0
48,3,7,0,0,0
48,3,8,0,0,0
48,3,9,0,0,0
48,3,10,0,0,0
48,3,11,0,0,0
48,3,12,0,0,0
48,3,13,0,0,0
48,3,14,0,0,0
48,3,15,0,0,0
48,3,16,0,0,0
48,3,17,0,0,0
48,3,18,0,0,0
48,3,19,0,0,0
48,4,0,0,0,0
48,4,1,0,0,0
48,4,2,0,0,0
48,4,3,0,0,0
48,4,4,0,0,0
48,4,5,0,0,0
48,4,6,0,0,0
48,4,7,0,0,0
48,4,8,0,0,0
48,4,9,0,0,0
48,4,10,0,0,0
48,4,11,0,0,0
48,4,12,0,0,0
48,4,13,0,0,0
48,4,14,0,0,0
48,4,15,0,0,0
48,4,16,0,0,0
48,4,17,0,0,0
48,4,18,0,0,0
48,4,19,0,0,0
48,5,0,0,0,0
48,5,1,0,0,0
48,5,2,0,0,0
48,5,3,0,0,0
48,5,4,0,0,0
48,5,5,0,0,0
48,5,6,0,0,0
48,5,7,0,0,0
48,5,8,0,0,0
48,5,9,0,0,0
48,5,10,0,0,0
48,5,11,0,0,0
48,5,12,0,0,0
48,5,13,0,0,0
48,5,14,0,0,0
48,5,15,0,0,0
48,5,16,0,0,0
48,5,17,0,0,0
48,5,18,0,0,0
48,5,19,0,0,0
48,6,0,0,0,0
48,6,1,0,0,0
48,6,2,0,0,0
48,6,3,0,0,0
48,6,4,0,0,0
48,6,5,0,0,0
48,6,6,0,0,0
48,6,7,0,0,0
48,6,8,0,0,0
48,6,9,0,0,0
48,6,10,0,0,0
48,6,11,0,0,0
48,6,12,0,0,0
48,6,13,0,0,0
48,6,14,0,0,0
48,6,15,0,0,0
48,6,16,0,0,0
48,6,17,0,0,0
48,6,18,0,0,0
48,6,19,0,0,0
48,7,0,1,1,1
48,7,1,0,0,0
48,7,2,0,0,0
48,7,3,0,0,0
48,7,4,0,0,0
48,7,5,0,0,0
48,7,6,0,0,0
48,7,7,0,0,0
48,7,8,0,0,0
48,7,9,0,0,0
48,7,10,0,0,0
48,7,11,0,0,0
48,7,12,0,0,0
48,7,13,0,0,0
48,7,14,0,0,0
48,7,15,0,0,0
48,7,16,0,0,0
48,7,17,0,0,0
48,7,18,0,0,0
48,7,19,0,0,0
48,8,0,0,0,0
48,8,1,0,0,0
48,8,2,0,0,0
48,8,3,0,0,0
48,8,4,0,0,0
48,8,5,0,0,0
48,8,6,0,0,0
48,8,7,0,0,0
48,8,8,0,0,0
48,8,9,0,0,0
48,8,10,0,0,0
48,8,11,0,0,0
48,8,12,0,0,0
48,8,13,0,0,0
48,8,14,0,0,0
48,8,15,0,0,0
48,8,16,0,0,0
48,8,17,0,0,0
48,8,18,0,0,0
48,8,19,0,0,0
48,9,0,0,0,0
48,9,1,0,0,0
48,9,2,0,0,0
48,9,3,0,0,0
48,9,4,0,0,0
48,9,5,0,0,0
48,9,6,0,0,0
48,9,7,0,0,0
48,9,8,0,0,0
48,9,9,0,0,0
48,9,10,0,0,0
48,9,11,0,0,0
48,9,12,0,0,0
48,9,13,0,0,0
48,9,14,0,0,0
48,9,15,0,0,0
48,9,16,0,0,0
48,9,17,0,0,0
48,9,18,0,0,0
48,9,19,0,0,0
48,10,0,0,0,0
48,10,1,0,0,0
48,10,2,0,0,0
48,10,3,0,0,0
48,10,4,0,0,0
48,10,5,0,0,0
48,10,6,0,0,0
48,10,7,0,0,0
48,10,8,0,0,0
48,10,9,0,0,0
48,10,10,0,0,0
48,10,11,0,0,0
48,10,12,0,0,0
48,10,13,0,0,0
48,10,14,0,0,0
48,10,15,0,0,0
48,10,16,0,0,0
48,10,17,0,0,0
48,10,18,0,0,0
48,10,19,0,0,0
48,11,0,0,0,0
48,11,1,0,0,0
48,11,2,0,0,0
48,11,3,0,0,0
48,11,4,0,0,0
48,11,5,0,0,0
48,11,6,0,0,0
48,11,7,0,0,0
48,11,8,0,0,0
48,11,9,0,0,0
48,11,10,0,0,0
48,11,11,0,0,0
48,11,12,0,0,0
48,11,13,0,0,0
48,11,14,0,0,0
48,11,15,0,0,0
48,11,16,0,0,0
48,11,17,0,0,0
48,11,18,0,0,0
48,11,19,0,0,0
49,0,0,0,0,0
49,0,1,0,0,0
49,0,2,0,0,0
49,0,3,0,0,0
49,0,4,0,0,0
49,0,5,0,0,0
49,0,6,0,0,0
49,0,7,0,0,0
49,0,8,0,0,0
49,0,9,0,0,0
49,0,10,0,0,0
49,0,11,0,0,0
49,0,12,0,0,0
49,0,13,0,0,0
49,0,14,0,0,0
49,0,15,0,0,0
49,0,16,0,0,0
49,0,17,0,0,0
49,0,18,0,0,0
49,0,19,0,0,0
49,1,0,0,0,0
49,1,1,0,0,0
49,1,2,0,0,0
49,1,3,0,0,0
49,1,4,0,0,0
49,1,5,0,0,0
49,1,6,0,0,0
49,1,7,0,0,0
49,1,8,0,0,0
49,1,9,0,0,0
49,1,10,0,0,0
49,1,11,0,0,0
49,1,12,0,0,0
49,1,13,0,0,0
49,1,14,0,0,0
49,1,15,0,0,0
49,1,16,0,0,0
49,1,17,0,0,0
49,1,18,0,0,0
49,1,19,0,0,0
49,2,0,0,0,0
49,2,1,0,0,0
49,2,2,0,0,0
49,2,3,0,0,0
49,2,4,0,0,0
49,2,5,0,0,0
49,2,6,0,0,0
49,2,7,0,0,0
49,2,8,0,0,0
49,2,9,0,0,0
49,2,10,0,0,0
49,2,11,0,0,0
49,2,12,0,0,0
49,2,13,0,0,0
49,2,14,0,0,0
49,2,15,0,0,0
49,2,16,0,0,0
49,2,17,0,0,0
49,2,18,0,0,0
49,2,19,0,0,0
49,3,0,0,0,0
49,3,1,0,0,0
49,3,2,0,0,0
49,3,3,0,0,0
49,3,4,0,0,0
49,3,5,0,0,0
49,3,6,0,0,0
49,3,7,0,0,0
49,3,8,0,0,0
49,3,9,0,0,0
49,3,10,0,0,0
49,3,11,0,0,0
49,3,12,0,0,0
49,3,13,0,0,0
49,3,14,0,0,0
49,3,15,0,0,0
49,3,16,0,0,0
49,3,17,0,0,0
49,3,18,0,0,0
49,3,19,0,0,0
49,4,0,0,0,0
49,4,1,0,0,0
49,4,2,0,0,0
49,4,3,0,0,0
49,4,4,0,0,0
49,4,5,0,0,0
49,4,6,0,0,0
49,4,7,0,0,0
49,4,8,0,0,0
49,4,9,0,0,0
49,4,10,0,0,0
49,4,11,0,0,0
49,4,12,0,0,0
49,4,13,0,0,0
49,4,14,0,0,0
49,4,15,0,0,0
49,4,16,0,0,0
49,4,17,0,0,0
49,4,18,0,0,0
49,4,19,0,0,0
49,5,0,0,0,0
49,5,1,0,0,0
49,5,2,0,0,0
49,5,3,0,0,0
49,5,4,0,0,0
49,5,5,0,0,0
49,5,6,0,0,0
49,5,7,0,0,0
49,5,8,0,0,0
49,5,9,0,0,0
49,5,10,0,0,0
49,5,11,0,0,0
49,5,12,0,0,0
49,5,13,0,0,0
49,5,14,0,0,0
49,5,15,0,0,0
49,5,16,0,0,0
49,5,17,0,0,0
49,5,18,0,0,0
49,5,19,0,0,0
49,6,0,0,0,0
49,6,1,0,0,0
49,6,2,0,0,0
49,6,3,0,0,0
49,6,4,0,0,0
49,6,5,0,0,0
49,6,6,0,0,0
49,6,7,0,0,0
49,6,8,0,0,0
49,6,9,0,0,0
49,6,10,0,0,0
49,6,11,0,0,0
49,6,12,0,0,0
49,6,13,0,0,0
49,6,14,0,0,0
49,6,15,0,0,0
49,6,16,0,0,0
49,6,17,0,0,0
49,6,18,0,0,0
49,6,19,0,0,0
49,7,0,1,1,1
49,7,1,0,0,0
49,7,2,0,0,0
49,7,3,0,0,0
49,7,4,0,0,0
49,7,5,0,0,0
49,7,6,0,0,0
49,7,7,0,0,0
49,7,8,0,0,0
49,7,9,0,0,0
49,7,10,0,0,0
49,7,11,0,0,0
49,7,12,0,0,0
49,7,13,0,0,0
49,7,14,0,0,0
49,7,15,0,0,0
49,7,16,0,0,0
49,7,17,0,0,0
49,7,18,0,0,0
49,7,19,0,0,0
49,8,0,0,0,0
49,8,1,0,0,0
49,8,2,0,0,0
49,8,3,0,0,0
49,8,4,0,0,0
49,8,5,0,0,0
49,8,6,0,0,0
49,8,7,0,0,0
49,8,8,0,0,0
49,8,9,0,0,0
49,8,10,0,0,0
49,8,11,0,0,0
49,8,12,0,0,0
49,8,13,0,0,0
49,8,14,0,0,0
49,8,15,0,0,0
49,8,16,0,0,0
49,8,17,0,0,0
49,8,18,0,0,0
49,8,19,0,0,0
49,9,0,0,0,0
49,9,1,0,0,0
49,9,2,0,0,0
49,9,3,0,0,0
49,9,4,0,0,0
49,9,5,0,0,0
49,9,6,0,0,0
49,9,7,0,0,0
49,9,8,0,0,0
